"","rowname","phi1","phi2","ve","sigma2","rho","phi3","phi4","phi5","model","tslength","approach","maxE","iter"
"370","10yrs10ages",0.136035302603566,0.157274819410118,0.01,3.29853153412123,0.995957133869594,0.01266394248481,NA,NA,"prey1010",10,"hier",3,47
"371","20yrs5ages",0.111541604390151,0.178970317612039,0.01,2.94656751898055,0.996997086833982,0.0774584461277234,0.106831560773579,NA,"prey520",20,"hier",4,47
"372","25yrs4ages",0.0815471909006662,0.12735661843056,0.01,3.43530926655606,0.997918177516871,0.439579340664219,1.23430680372011e-203,1.23592943010033e-205,"prey425",25,"hier",5,47
"373","5yrs20ages",0.125071711556814,3.24919883128822e-38,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,47
"374","10yrs10ages",0.10049097508002,1.46798279088537e-51,NA,NA,NA,0.180239501025573,NA,NA,"prey1010",10,"TAindex",3,47
"375","20yrs5ages",0.216023257917988,0.199596299315534,NA,NA,NA,2.61761737324804e-127,0,NA,"prey520",20,"TAindex",4,47
"376","25yrs4ages",0,0.136926982704955,NA,NA,NA,0,0,0.497287854668802,"prey425",25,"TAindex",5,47
"377","5yrs20ages",0.743603042594431,0.360138985982122,0.01,1.36381209699996,0.985924505648847,NA,NA,NA,"prey205",5,"hier",2,48
"378","10yrs10ages",0.04954822697168,0.0178816252943317,0.01,3.24351771128966,0.997698411148385,0.0489325060487212,NA,NA,"prey1010",10,"hier",3,48
"379","20yrs5ages",0.0259547716443314,0.0166281681274294,0.01,2.97303157663405,0.998124490333525,0.0208352841420535,0.0185717256676841,NA,"prey520",20,"hier",4,48
"380","25yrs4ages",0.0435213765624976,1.48690371173016e-14,0.01,2.30859279404371,0.998524821655721,0.045685216618967,0.015858951401879,2.53066527860292e-256,"prey425",25,"hier",5,48
"381","5yrs20ages",5.21471062264293e-182,7.82096005033085e-16,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,48
"382","10yrs10ages",0.0475429199148548,2.27166477890432e-70,NA,NA,NA,0.068791643777833,NA,NA,"prey1010",10,"TAindex",3,48
"383","20yrs5ages",0.0327303157057219,0.0349862918011355,NA,NA,NA,0,0.049523649207175,NA,"prey520",20,"TAindex",4,48
"384","25yrs4ages",0.0526421700412721,0.0271329776472806,NA,NA,NA,0.0261620385797128,0.0134900459631957,0,"prey425",25,"TAindex",5,48
"385","5yrs20ages",1.12077778933248,0.21576741899217,0.0401872618803259,1.32393488716145,0.987030508448607,NA,NA,NA,"prey205",5,"hier",2,49
"386","10yrs10ages",0.481430555059706,0.0929773318095841,0.01,2.38718162875447,0.996133107432656,0.018873836620847,NA,NA,"prey1010",10,"hier",3,49
"387","20yrs5ages",0.106063354178062,0.036200668626438,0.01,1.45716628834654,0.993515027882141,0,0.22852857938488,NA,"prey520",20,"hier",4,49
"388","25yrs4ages",0.0575434122348954,0.0156421689002419,0.01,1.73479464433942,0.991797507650273,0.0173209331841932,0,0.239231474812697,"prey425",25,"hier",5,49
"389","5yrs20ages",0.1442249958671,1.88315922250204e-13,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,49
"390","10yrs10ages",0.118824576269463,0,NA,NA,NA,0.104630822426321,NA,NA,"prey1010",10,"TAindex",3,49
"391","20yrs5ages",0.321919672989622,0.0585239476014784,NA,NA,NA,2.38379870040001e-227,0,NA,"prey520",20,"TAindex",4,49
"392","25yrs4ages",0.637537780996444,0.0619370277445007,NA,NA,NA,0.026685516542482,0,0,"prey425",25,"TAindex",5,49
"393","5yrs20ages",1.16039100699781,0.204682737450857,0.0382703481067698,1.49387354446039,0.985527270221168,NA,NA,NA,"prey205",5,"hier",2,50
"394","10yrs10ages",0.095277073850242,0.00289164729215022,0.0106742456264892,3.31694037432489,0.994310164322334,0.0556393934774153,NA,NA,"prey1010",10,"hier",3,50
"395","20yrs5ages",0.0632913835392378,0.0175703156784292,0.01,2.41438679157935,0.998339442202673,1.24929530664292e-74,0.155868959576372,NA,"prey520",20,"hier",4,50
"396","25yrs4ages",0.0342596042330526,0.0872933068920081,0.01,2.11133550711746,0.999159431230651,0.000450950851270942,0,0.182397268663005,"prey425",25,"hier",5,50
"397","5yrs20ages",0.12044228882848,2.40741236324407e-238,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,50
"398","10yrs10ages",0.0994207466746074,1.82513958561161e-36,NA,NA,NA,0.277303143146388,NA,NA,"prey1010",10,"TAindex",3,50
"399","20yrs5ages",0.363898853288673,0.0879350154470045,NA,NA,NA,1.64172685017283e-256,0,NA,"prey520",20,"TAindex",4,50
"400","25yrs4ages",0.52574813451387,0.0449075341235847,NA,NA,NA,0.023627283944142,0,0,"prey425",25,"TAindex",5,50
"401","5yrs20ages",0.0986259341872036,0.189356631931941,0.01,2.26889280527807,0.967440214099074,NA,NA,NA,"prey205",5,"hier",2,51
"402","10yrs10ages",0.0130493726812488,2.30363310093958e-63,0.01,3.6233459916341,0.996085765751969,0.0158146611739259,NA,NA,"prey1010",10,"hier",3,51
"403","20yrs5ages",2.92068278891855e-11,1.24817241893004e-216,0.01,3.30317590306184,0.994083573690905,0.00113544571330018,0.0215762061257476,NA,"prey520",20,"hier",4,51
"404","25yrs4ages",8.4309400784932e-127,0,0.01,3.05811020417697,0.997523327607267,0.00125676528518124,0.0251518967050092,0,"prey425",25,"hier",5,51
"405","5yrs20ages",0.16764886539443,6.20905536962119e-82,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,51
"406","10yrs10ages",0.0302400597723111,2.40741236324407e-238,NA,NA,NA,0.0342584101717149,NA,NA,"prey1010",10,"TAindex",3,51
"407","20yrs5ages",6.47140644105648e-195,1.44109085318692e-41,NA,NA,NA,0.00146276421081686,0.0373248761750704,NA,"prey520",20,"TAindex",4,51
"408","25yrs4ages",6.47140644105648e-195,6.47140644105648e-195,NA,NA,NA,0.00142809914517834,0.0373006002208839,6.47140644105648e-195,"prey425",25,"TAindex",5,51
"409","5yrs20ages",0.0609790646340879,0.239155226791385,0.01,2.45863540170678,0.940177543460466,NA,NA,NA,"prey205",5,"hier",2,52
"410","10yrs10ages",0.362889841331839,0.211347850580382,0.01,2.03129319089954,0.996828546173114,0.00774867797739279,NA,NA,"prey1010",10,"hier",3,52
"411","20yrs5ages",0.0642725597162948,0.0457979885724208,0.01,3.53639305777733,0.999167473720029,0.01529757460231,0.0428630043476927,NA,"prey520",20,"hier",4,52
"412","25yrs4ages",0.0817811567257704,0.0675053529719023,0.01,3.39581366758833,0.999497276319232,0.000734248354868052,0.0527463779532474,0.0210294087113723,"prey425",25,"hier",5,52
"413","5yrs20ages",0.0312486822338559,5.81957764458025e-22,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,52
"414","10yrs10ages",0.0888564833249527,1.72734147532588e-303,NA,NA,NA,0.0169193849113761,NA,NA,"prey1010",10,"TAindex",3,52
"415","20yrs5ages",0.0533470849924567,0.0188545033510754,NA,NA,NA,0,0.0528381493694154,NA,"prey520",20,"TAindex",4,52
"416","25yrs4ages",0.0667244537804109,1.6982046033849e-25,NA,NA,NA,0.0567881455357897,0,0.00517543825486309,"prey425",25,"TAindex",5,52
"417","5yrs20ages",1.32183819940957,0.614176001520381,0.0559859895820437,1.66787878527776,0.990675388659932,NA,NA,NA,"prey205",5,"hier",2,53
"418","10yrs10ages",0.306024787605839,0.0630528587493642,0.0146356870320593,2.94763188474447,0.992052478794771,0.0552338414636746,NA,NA,"prey1010",10,"hier",3,53
"419","20yrs5ages",0.297185469331856,0.0787420745850843,0.01,2.38592105252694,0.999692682552013,0,0.205331321929177,NA,"prey520",20,"hier",4,53
"420","25yrs4ages",0.131909147709517,0.076309999072709,0.01,1.95451559231285,0.998744365015587,0,0,0.870117643074609,"prey425",25,"hier",5,53
"421","5yrs20ages",0.123149651560651,0,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,53
"422","10yrs10ages",0,0.588726018801866,NA,NA,NA,1.50880953336166e-216,NA,NA,"prey1010",10,"TAindex",3,53
"423","20yrs5ages",1.61736349973091,0,NA,NA,NA,0.176280050720966,0,NA,"prey520",20,"TAindex",4,53
"424","25yrs4ages",1.55344922786809,0.125469082187643,NA,NA,NA,0.128064667420764,6.16861139545793e-60,2.06087864163748e-242,"prey425",25,"TAindex",5,53
"425","5yrs20ages",0.438022292628781,0.845980668345871,0.0163727787375653,1.6087810914538,0.99592543433151,NA,NA,NA,"prey205",5,"hier",2,54
"426","10yrs10ages",0.0453882593535522,0.0250295416014236,0.01,3.17277977847085,0.997801859325568,0.156236548392996,NA,NA,"prey1010",10,"hier",3,54
"427","20yrs5ages",0.0279705278627823,0.033982561536944,0.01,2.6533176751466,0.996946611225529,0.0273039386377424,0.0399473277743615,NA,"prey520",20,"hier",4,54
"428","25yrs4ages",0.0213423067697125,0.0151353327800866,0.01,2.95181480216261,0.997058589817783,0.019443684721175,0,0.0186239233436306,"prey425",25,"hier",5,54
"429","5yrs20ages",0,1.18759161016701e-09,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,54
"430","10yrs10ages",0.0697399920852792,0,NA,NA,NA,0.091883396487202,NA,NA,"prey1010",10,"TAindex",3,54
"431","20yrs5ages",0.0888173782882682,0.0457527303977354,NA,NA,NA,0.0182227476057027,0.0101904173448979,NA,"prey520",20,"TAindex",4,54
"432","25yrs4ages",0.0979014940617192,0.0519478209215785,NA,NA,NA,0.0149381982494006,0.00869152871133652,3.35523367526795e-173,"prey425",25,"TAindex",5,54
"433","5yrs20ages",1.30102581326552,0.220877480113637,0.0354211887401603,1.54544417336005,0.990756228673465,NA,NA,NA,"prey205",5,"hier",2,55
"434","10yrs10ages",0.551903015794432,0.161205236447816,0.01,2.83315910883293,0.996592454854548,0,NA,NA,"prey1010",10,"hier",3,55
"435","20yrs5ages",0.419127247198838,0.0428421086574448,0.01,2.92260088669494,0.998223899554675,0.000879973487731846,0.013361793939625,NA,"prey520",20,"hier",4,55
"436","25yrs4ages",0.0520955425047937,0.0753763012459956,0.01,2.08500851340018,0.998447128083493,0.00274467713249651,0,0.20658452723757,"prey425",25,"hier",5,55
"437","5yrs20ages",0.0555044600711214,0.0688009261308653,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,55
"438","10yrs10ages",0.117742105135824,3.48557994005243e-112,NA,NA,NA,0.247810112412091,NA,NA,"prey1010",10,"TAindex",3,55
"439","20yrs5ages",0.472406852945916,0.0856608098347443,NA,NA,NA,2.38379870040001e-227,0,NA,"prey520",20,"TAindex",4,55
"440","25yrs4ages",0.608689189830649,0.0404810498369347,NA,NA,NA,0.0268464825023267,0,0,"prey425",25,"TAindex",5,55
"441","5yrs20ages",0.939511708018615,0.406674050135406,0.037331991237301,1.20935424470781,0.972962081616763,NA,NA,NA,"prey205",5,"hier",2,56
"442","10yrs10ages",0.0588317682492171,0.0513577089586156,0.0150294079472832,3.54885644050704,0.998133547632507,0.230081822947556,NA,NA,"prey1010",10,"hier",3,56
"443","20yrs5ages",0.0617265434959166,0.0427776756622691,0.01,2.3543892925147,0.996954997094918,1.88484388039279e-53,0.154265158920438,NA,"prey520",20,"hier",4,56
"444","25yrs4ages",0.045916927926896,0.0609175907431406,0.01,1.51777542421666,0.995919705722514,0.023058299915192,0,0.0947673801791097,"prey425",25,"hier",5,56
"445","5yrs20ages",2.46781451696913e-09,1.99735888033508e-09,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,56
"446","10yrs10ages",0.13310915665921,0.0828731966202987,NA,NA,NA,0.0743412202739698,NA,NA,"prey1010",10,"TAindex",3,56
"447","20yrs5ages",0.227180723543417,0.0861823886225225,NA,NA,NA,0.00468011776205967,4.64329622959346e-260,NA,"prey520",20,"TAindex",4,56
"448","25yrs4ages",0.245477768970636,0.0653412017743043,NA,NA,NA,4.59775138097311e-249,0.00049074051892448,0,"prey425",25,"TAindex",5,56
"449","5yrs20ages",1.26355369077022,0.228346031284273,0.0450051405523351,1.44031761759352,0.98761672525571,NA,NA,NA,"prey205",5,"hier",2,57
"450","10yrs10ages",0.460152133392294,0.172915511520102,0.01,2.5254643117108,0.997836811523619,1.17587623710217e-321,NA,NA,"prey1010",10,"hier",3,57
"451","20yrs5ages",0.249492584753074,0.0513469155550692,0.01,1.25079813303506,0.997107282620822,0,0.363585703013136,NA,"prey520",20,"hier",4,57
"452","25yrs4ages",0.670742895810609,0.102233751080913,0.01,1.36399920061623,0.999083102315439,4.8986174931029e-138,1.45892319059388e-137,0.125850635066809,"prey425",25,"hier",5,57
"453","5yrs20ages",2.14085324631765e-264,3.24147603527487e-13,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,57
"454","10yrs10ages",0.260007549602631,0.167849641924838,NA,NA,NA,1.08952808250126e-07,NA,NA,"prey1010",10,"TAindex",3,57
"455","20yrs5ages",0.771950318491857,0.180884866182954,NA,NA,NA,3.84183253644098e-14,0,NA,"prey520",20,"TAindex",4,57
"456","25yrs4ages",0.839971573406771,0.0317092701654356,NA,NA,NA,0.0540182222582838,0.00943087741760927,0,"prey425",25,"TAindex",5,57
"457","5yrs20ages",1.90086141110728,1.58947609630517,0.01,2.03367633839018,0.999193467658503,NA,NA,NA,"prey205",5,"hier",2,58
"458","10yrs10ages",0.277954303522132,0.0541977274059063,0.01,2.58366729194844,0.995714997924649,0.0445063060508926,NA,NA,"prey1010",10,"hier",3,58
"459","20yrs5ages",0.242902237662186,0.0643403076934397,0.01,1.11493813528176,0.998252621937087,0,0.379519024928484,NA,"prey520",20,"hier",4,58
"460","25yrs4ages",0.155203307960853,0.0123591736907187,0.01,1.71394459329886,0.997355442303719,0.0311961805610986,0,0.117229868460362,"prey425",25,"hier",5,58
"461","5yrs20ages",1.10996936620767e-242,3.41216475851919e-11,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,58
"462","10yrs10ages",0.172485991543244,6.02987480124574e-06,NA,NA,NA,0.185653286602772,NA,NA,"prey1010",10,"TAindex",3,58
"463","20yrs5ages",0.688209360462616,0.0498625237463976,NA,NA,NA,0.0570367924037147,4.2213186334413e-160,NA,"prey520",20,"TAindex",4,58
"464","25yrs4ages",0.78203343925154,1.33216648974762e-27,NA,NA,NA,0.0601075914866702,0.0159166283829072,0,"prey425",25,"TAindex",5,58
"465","5yrs20ages",1.11160056809077,0.188012459209327,0.0208520053062782,1.37176841604882,0.97972135544056,NA,NA,NA,"prey205",5,"hier",2,59
"466","10yrs10ages",0.0576461121540746,0.0108576342140909,0.01,3.22222842067383,0.997401622598362,0.234525867202758,NA,NA,"prey1010",10,"hier",3,59
"467","20yrs5ages",0.0451335525386705,0.0310387550641773,0.01,2.34879648334413,0.997593186720896,6.47140644105648e-195,0.0927368344317433,NA,"prey520",20,"hier",4,59
"468","25yrs4ages",0.053756028393548,0.0199641272328132,0.01,2.12528341824309,0.997600781263928,0.0207478634034784,1.42706628004848e-126,0.0461982509313191,"prey425",25,"hier",5,59
"469","5yrs20ages",0.105792163642435,1.19849231114931e-23,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,59
"470","10yrs10ages",0.102620875168816,6.16866182450615e-33,NA,NA,NA,0.105453101987295,NA,NA,"prey1010",10,"TAindex",3,59
"471","20yrs5ages",0.153753423915192,0.0669087334622189,NA,NA,NA,0.0104521049459204,0,NA,"prey520",20,"TAindex",4,59
"472","25yrs4ages",0.205995777919855,0.0543087247091652,NA,NA,NA,0.00499011403024553,0.000670552920629736,2.14865658522503e-108,"prey425",25,"TAindex",5,59
"473","5yrs20ages",1.7184423349756,0.206117195855751,0.0305855208638461,1.50955141515913,0.994549879335756,NA,NA,NA,"prey205",5,"hier",2,60
"474","10yrs10ages",0.150582409499562,0.0462418613610122,0.01,2.09338655302773,0.990782161167981,0.324485634000337,NA,NA,"prey1010",10,"hier",3,60
"475","20yrs5ages",0.0992605087602565,0.229486172605792,0.01,3.37452795968904,0.999154633428779,2.63924520906158e-17,0.129256186007772,NA,"prey520",20,"hier",4,60
"476","25yrs4ages",0.133350683788092,0.266788055478184,0.01,3.23974721978274,0.99878634731059,6.47140644105648e-195,6.47140644105648e-195,0.0395748736111875,"prey425",25,"hier",5,60
"477","5yrs20ages",0.0940892755404711,5.39671517871489e-28,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,60
"478","10yrs10ages",0.118447411971858,1.05727536987525e-27,NA,NA,NA,0.132645693655438,NA,NA,"prey1010",10,"TAindex",3,60
"479","20yrs5ages",0.406774965687517,0.257965839748216,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,60
"480","25yrs4ages",0.331410118888359,0.960850459860369,NA,NA,NA,0,0,0,"prey425",25,"TAindex",5,60
"481","5yrs20ages",0.295440070852739,0.199490725755648,0.0427363409703764,1.92295911226802,0.970813285704107,NA,NA,NA,"prey205",5,"hier",2,61
"482","10yrs10ages",0.441244430445444,0.221291808423778,0.01,2.41801080178185,0.996911422910886,0,NA,NA,"prey1010",10,"hier",3,61
"483","20yrs5ages",0.504166981929056,0.121427601792476,0.01,3.07645766878218,0.999518497720112,5.62388543856685e-36,0,NA,"prey520",20,"hier",4,61
"484","25yrs4ages",0.0695440413525976,0.028058197578568,0.01,1.90523447158259,0.996583073677024,0.00917629766292733,0,0.256353661683852,"prey425",25,"hier",5,61
"485","5yrs20ages",0.0563439903208637,0.0680783205951637,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,61
"486","10yrs10ages",0.100136707588072,5.31150661772624e-94,NA,NA,NA,0.283278739823046,NA,NA,"prey1010",10,"TAindex",3,61
"487","20yrs5ages",0.375285986743243,0.0571832244279774,NA,NA,NA,0.0245450390417628,0,NA,"prey520",20,"TAindex",4,61
"488","25yrs4ages",0.551302384338219,0.0195634730545806,NA,NA,NA,0.0413238153244579,0.00488579836825152,0,"prey425",25,"TAindex",5,61
"489","5yrs20ages",1.17199054121294,0.240591361123134,0.0381166670694896,1.42185818973792,0.993054947976748,NA,NA,NA,"prey205",5,"hier",2,62
"490","10yrs10ages",0.374537980240118,0.0509656926236891,0.01,2.36312185929744,0.992861869501077,0.0882981349130483,NA,NA,"prey1010",10,"hier",3,62
"491","20yrs5ages",0.315530451711986,0.102582396435203,0.01,1.22069653526909,0.999421594407675,0,0.515105062554994,NA,"prey520",20,"hier",4,62
"492","25yrs4ages",0.118463121858535,0.00924285130559528,0.01,1.22401623871874,0.993983371948117,0.0250747433112618,4.28055577546053e-46,0.404828576954525,"prey425",25,"hier",5,62
"493","5yrs20ages",2.98372768019346e-199,0.220021418123305,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,62
"494","10yrs10ages",0.19575925642113,0.186705182137718,NA,NA,NA,0,NA,NA,"prey1010",10,"TAindex",3,62
"495","20yrs5ages",0.803125982815997,4.13142941655815e-130,NA,NA,NA,0.135745320898549,3.78004424614889e-56,NA,"prey520",20,"TAindex",4,62
"496","25yrs4ages",0.882526686824604,0.0297054789226357,NA,NA,NA,0.0303204626574105,0.0709145506827876,0,"prey425",25,"TAindex",5,62
"497","5yrs20ages",1.19300891064436,0.222399029474385,0.0467767783244222,1.60373447708233,0.987406868429072,NA,NA,NA,"prey205",5,"hier",2,63
"498","10yrs10ages",0.051868934925008,0.0235969353687847,0.01,3.54079963300677,0.997118668161351,0.309828172420878,NA,NA,"prey1010",10,"hier",3,63
"499","20yrs5ages",0.0408313537369576,0.0539324225229275,0.01,2.19883673683674,0.997199824354338,3.40190740640021e-08,0.186100329047407,NA,"prey520",20,"hier",4,63
"500","25yrs4ages",0.0430681946429776,0.094846827942742,0.01,1.54427542335564,0.998305088764536,0.0134718578484117,0,0.099302675527617,"prey425",25,"hier",5,63
"501","5yrs20ages",0.201364923676919,6.43767200631023e-98,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,63
"502","10yrs10ages",0.116916832615696,2.5298583738145e-164,NA,NA,NA,0.171690666080832,NA,NA,"prey1010",10,"TAindex",3,63
"503","20yrs5ages",0.200780723347782,0.0700169217767141,NA,NA,NA,0.00464707367944225,2.14865658522503e-108,NA,"prey520",20,"TAindex",4,63
"504","25yrs4ages",0.409643039899343,0.114366821097773,NA,NA,NA,4.59775138097311e-249,0,0,"prey425",25,"TAindex",5,63
"505","5yrs20ages",1.102313495427,0.244952604942445,0.0453071616701752,1.64756746135624,0.989496462816443,NA,NA,NA,"prey205",5,"hier",2,64
"506","10yrs10ages",0.153584199260108,0.924186770214744,0.01,3.10546850091992,0.998598464128989,0,NA,NA,"prey1010",10,"hier",3,64
"507","20yrs5ages",0.0295737871593365,0.0253826029149742,0.01,2.36924196876217,0.994605390420205,0.231993430478989,0.128565307202744,NA,"prey520",20,"hier",4,64
"508","25yrs4ages",0.0660657917265952,0.0578185255099564,0.01,3.49964331768108,0.997846115117862,0.452594048254654,2.27166477890432e-70,0.00382973913861396,"prey425",25,"hier",5,64
"509","5yrs20ages",0.138897405961778,0.0803964849481656,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,64
"510","10yrs10ages",0.100083852149123,1.9923909417106e-11,NA,NA,NA,0.143500370601506,NA,NA,"prey1010",10,"TAindex",3,64
"511","20yrs5ages",0.162894571674708,0.0810914921441326,NA,NA,NA,2.82259692867295e-16,4.64329622959346e-260,NA,"prey520",20,"TAindex",4,64
"512","25yrs4ages",0.622179309689972,0.118878217630467,NA,NA,NA,4.86835620262638e-50,1.43335861330187e-220,3.11287510771184e-220,"prey425",25,"TAindex",5,64
"513","5yrs20ages",0.218111739305366,0.41091819532816,0.0414426687808128,2.11436201293366,0.975367770466731,NA,NA,NA,"prey205",5,"hier",2,65
"514","10yrs10ages",0.628130495093849,0.293278577447801,0.01,2.14333973216874,0.995077389254721,0,NA,NA,"prey1010",10,"hier",3,65
"515","20yrs5ages",0.420326654369211,0.0396608365564547,0.01,2.49655202156085,0.999692226156242,9.97550580025733e-150,0.0648825815300196,NA,"prey520",20,"hier",4,65
"516","25yrs4ages",0.0961100185982179,0.0106215829120813,0.01,1.74407476975308,0.997181487790086,0.0195911379267031,1.03469820938815e-43,0.310260916633946,"prey425",25,"hier",5,65
"517","5yrs20ages",0.124091806435203,1.01983232089309e-12,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,65
"518","10yrs10ages",0,0.459350853776892,NA,NA,NA,3.98657888947719e-59,NA,NA,"prey1010",10,"TAindex",3,65
"519","20yrs5ages",0.565327348300088,0.0389221339781283,NA,NA,NA,0.0461921305114064,0.00655340376868764,NA,"prey520",20,"TAindex",4,65
"520","25yrs4ages",0.533994091659831,0.0187896404401098,NA,NA,NA,0.0416089907469072,0.0178027004195956,5.93865135927401e-46,"prey425",25,"TAindex",5,65
"521","5yrs20ages",1.69536831070085,1.87343216902992,0.0143574739498405,1.67740727405635,0.999243519100977,NA,NA,NA,"prey205",5,"hier",2,66
"522","10yrs10ages",0.153907460013786,0.0184221248004072,0.01,2.73337591975584,0.994747447680779,0.0444407584199136,NA,NA,"prey1010",10,"hier",3,66
"523","20yrs5ages",0.109721053920699,0.0174603471457087,0.01,2.8990548670142,0.996681603559641,5.80397606427776e-42,0.0403099120035341,NA,"prey520",20,"hier",4,66
"524","25yrs4ages",0.0559699541372695,0.0189627263339115,0.01,2.00676083968121,0.992763958969135,0.00772456877173757,0,0.274924520482207,"prey425",25,"hier",5,66
"525","5yrs20ages",0.0345884523958186,1.73958985858633e-151,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,66
"526","10yrs10ages",0.140991476058799,9.63529263998572e-52,NA,NA,NA,0.0628240627412573,NA,NA,"prey1010",10,"TAindex",3,66
"527","20yrs5ages",0.411772902014814,0.0772144196486548,NA,NA,NA,0.00527502467909984,0,NA,"prey520",20,"TAindex",4,66
"528","25yrs4ages",0.531369869922679,0.0500953448949863,NA,NA,NA,0.0372202284343635,6.47140644105648e-195,6.47140644105648e-195,"prey425",25,"TAindex",5,66
"529","5yrs20ages",1.34385674893913,0.387291876615217,0.0469056636931749,1.60421381851276,0.991679596481263,NA,NA,NA,"prey205",5,"hier",2,67
"530","10yrs10ages",0.126724210572866,0.00581607997264164,0.0167691563375278,3.02598939039197,0.993212207419679,0.0612278359432115,NA,NA,"prey1010",10,"hier",3,67
"531","20yrs5ages",0.603592011922289,0.0771209462865803,0.01,2.0093789219816,0.999652799106815,0,0.106418142208958,NA,"prey520",20,"hier",4,67
"532","25yrs4ages",0.0571600273370876,0.0753571254962414,0.01,1.77256642678262,0.999228323534566,0,0,0.570305968783597,"prey425",25,"hier",5,67
"533","5yrs20ages",0.119182321601427,0.00206384837402322,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,67
"534","10yrs10ages",0.222825801584588,2.1614245180176e-156,NA,NA,NA,0,NA,NA,"prey1010",10,"TAindex",3,67
"535","20yrs5ages",0.904285581826531,0.0502672746809333,NA,NA,NA,0.0538134942282084,1.15761686080994e-307,NA,"prey520",20,"TAindex",4,67
"536","25yrs4ages",0.787415927285461,0,NA,NA,NA,0.126368759565976,3.60229222018516e-122,0,"prey425",25,"TAindex",5,67
"537","5yrs20ages",0.921455625888273,0.232555514838293,0.0278970766432567,1.42536232912567,0.977959782944948,NA,NA,NA,"prey205",5,"hier",2,68
"538","10yrs10ages",0.235996278700321,0.0377468654002493,0.0111623230281825,2.14473509736667,0.996194459991865,0.153212044999667,NA,NA,"prey1010",10,"hier",3,68
"539","20yrs5ages",0.750602587111116,0.382717465633081,0.01,0.834264993521761,0.99864258103464,0,0.409617932306355,NA,"prey520",20,"hier",4,68
"540","25yrs4ages",0.101631382829072,0.121438385127967,0.01,1.66699817718613,0.999526172523324,3.81524919752916e-06,1.72734147532588e-303,0.310544589704161,"prey425",25,"hier",5,68
"541","5yrs20ages",0.00977994037428401,0.22847007274127,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,68
"542","10yrs10ages",0.0928812999964252,2.22354547767228e-14,NA,NA,NA,0.0334946285889986,NA,NA,"prey1010",10,"TAindex",3,68
"543","20yrs5ages",0.718789455009373,0.154614935358141,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,68
"544","25yrs4ages",0.953213147575294,0.0447222767074402,NA,NA,NA,0.0861931835665068,1.10947543600906e-79,0,"prey425",25,"TAindex",5,68
"545","5yrs20ages",0.880945587708054,0.532215646985942,0.0186756187402224,1.1535874105605,0.980422108486187,NA,NA,NA,"prey205",5,"hier",2,69
"546","10yrs10ages",0.11240764662711,0.113220949162376,0.019532425189707,2.84135201243971,0.993426922419478,0.0609299217625409,NA,NA,"prey1010",10,"hier",3,69
"547","20yrs5ages",0.0297225753533107,0.0159854910187803,0.01,3.70848833980029,0.997363136810032,0.303770134831636,2.40741236324407e-238,NA,"prey520",20,"hier",4,69
"548","25yrs4ages",0.0969662104693192,0.103593970465627,0.01,3.22197828891674,0.999675123455393,0.257402685835693,0.119445698022063,0.00490796133899559,"prey425",25,"hier",5,69
"549","5yrs20ages",0,0.0910774344268277,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,69
"550","10yrs10ages",0.134812780945608,4.04852312431858e-06,NA,NA,NA,0.156224391534422,NA,NA,"prey1010",10,"TAindex",3,69
"551","20yrs5ages",0.0943410058424044,0.0892284160300258,NA,NA,NA,0.0346595088479332,0,NA,"prey520",20,"TAindex",4,69
"552","25yrs4ages",0.11368335548096,0.0935476210131285,NA,NA,NA,0.0217031075684863,8.95575689687982e-282,8.95575689687982e-282,"prey425",25,"TAindex",5,69
"553","5yrs20ages",0.821786683522761,0.172027147996512,0.0284817160215647,1.6146165355755,0.990403245765094,NA,NA,NA,"prey205",5,"hier",2,70
"554","10yrs10ages",0.870498820119496,0.0986592983984279,0.01,2.61221710942882,0.995476064308593,0.00136768534845692,NA,NA,"prey1010",10,"hier",3,70
