"","rowname","iter","sim","approach","value"
"1484","R2",48,"III","fitsumStats",0.996656411399724
"1485","R2",48,"III","fit_NT_stats",0.998624467453308
"1486","rmse",48,"III","fit_all_stats",0.0792650928563395
"1487","rmse",48,"III","fitsumStats",0.0487252823171962
"1488","rmse",48,"III","fit_NT_stats",0.0312524005292943
"1489","R2",49,"III","fit_all_stats",0.999432981380296
"1490","R2",49,"III","fitsumStats",0.993924258671288
"1491","R2",49,"III","fit_NT_stats",0.998467700698032
"1492","rmse",49,"III","fit_all_stats",0.121718351310368
"1493","rmse",49,"III","fitsumStats",0.0567823562204336
"1494","rmse",49,"III","fit_NT_stats",0.0285158009083431
"1495","R2",50,"III","fit_all_stats",0.99991624947532
"1496","R2",50,"III","fitsumStats",0.999022470443258
"1497","R2",50,"III","fit_NT_stats",0.998584472813614
"1498","rmse",50,"III","fit_all_stats",0.0479649591859957
"1499","rmse",50,"III","fitsumStats",0.0196573600702693
"1500","rmse",50,"III","fit_NT_stats",0.0236548038638172
"1501","R2",51,"III","fit_all_stats",0.995744172566677
"1502","R2",51,"III","fitsumStats",0.972650585018038
"1503","R2",51,"III","fit_NT_stats",0.998099791127579
"1504","rmse",51,"III","fit_all_stats",0.357668427240943
"1505","rmse",51,"III","fitsumStats",0.115740196544645
"1506","rmse",51,"III","fit_NT_stats",0.030507798257339
"1507","R2",52,"III","fit_all_stats",0.99528128005572
"1508","R2",52,"III","fitsumStats",0.981104114620455
"1509","R2",52,"III","fit_NT_stats",0.999604391666737
"1510","rmse",52,"III","fit_all_stats",0.283532064347495
"1511","rmse",52,"III","fitsumStats",0.0797365584372897
"1512","rmse",52,"III","fit_NT_stats",0.0115373635965025
"1513","R2",53,"III","fit_all_stats",0.998725697517537
"1514","R2",53,"III","fitsumStats",0.999870120681212
"1515","R2",53,"III","fit_NT_stats",0.998877740781163
"1516","rmse",53,"III","fit_all_stats",0.00245506059354475
"1517","rmse",53,"III","fitsumStats",9.24444455248514e-05
"1518","rmse",53,"III","fit_NT_stats",0.000271742403102265
"1519","R2",54,"III","fit_all_stats",0.99770978416862
"1520","R2",54,"III","fitsumStats",0.99475677693684
"1521","R2",54,"III","fit_NT_stats",0.99718744970817
"1522","rmse",54,"III","fit_all_stats",0.228364484974017
"1523","rmse",54,"III","fitsumStats",0.0469859912474474
"1524","rmse",54,"III","fit_NT_stats",0.0344127496252855
"1525","R2",55,"III","fit_all_stats",0.997986327294488
"1526","R2",55,"III","fitsumStats",0.976050904280481
"1527","R2",55,"III","fit_NT_stats",0.998549656243867
"1528","rmse",55,"III","fit_all_stats",0.151658841746674
"1529","rmse",55,"III","fitsumStats",0.0706636910506251
"1530","rmse",55,"III","fit_NT_stats",0.0173895055515396
"1531","R2",56,"III","fit_all_stats",0.999752220803001
"1532","R2",56,"III","fitsumStats",0.996490411613736
"1533","R2",56,"III","fit_NT_stats",0.987685701496366
"1534","rmse",56,"III","fit_all_stats",0.082866714831607
"1535","rmse",56,"III","fitsumStats",0.0239706613492562
"1536","rmse",56,"III","fit_NT_stats",0.0449010774672493
"1537","R2",57,"III","fit_all_stats",0.999510575058432
"1538","R2",57,"III","fitsumStats",0.996311909765456
"1539","R2",57,"III","fit_NT_stats",0.999513022292305
"1540","rmse",57,"III","fit_all_stats",0.0975000083025125
"1541","rmse",57,"III","fitsumStats",0.0441884664138284
"1542","rmse",57,"III","fit_NT_stats",0.0160569369044593
"1543","R2",58,"III","fit_all_stats",0.999611837452215
"1544","R2",58,"III","fitsumStats",0.982033861339432
"1545","R2",58,"III","fit_NT_stats",0.976773193987245
"1546","rmse",58,"III","fit_all_stats",0.105333790875736
"1547","rmse",58,"III","fitsumStats",0.110997424413357
"1548","rmse",58,"III","fit_NT_stats",0.12620607903914
"1549","R2",59,"III","fit_all_stats",0.999999999999999
"1550","R2",59,"III","fitsumStats",0.999934725896212
"1551","R2",59,"III","fit_NT_stats",0.999555767136002
"1552","rmse",59,"III","fit_all_stats",1.49165956383352e-07
"1553","rmse",59,"III","fitsumStats",5.13210043611415e-08
"1554","rmse",59,"III","fit_NT_stats",1.33884416523869e-07
"1555","R2",60,"III","fit_all_stats",0.999999177598789
"1556","R2",60,"III","fitsumStats",0.999844824461739
"1557","R2",60,"III","fit_NT_stats",0.999683413204365
"1558","rmse",60,"III","fit_all_stats",0.00343351736549927
"1559","rmse",60,"III","fitsumStats",0.00151977581851831
"1560","rmse",60,"III","fit_NT_stats",0.00217077243609971
"1561","R2",61,"III","fit_all_stats",0.999962969059474
"1562","R2",61,"III","fitsumStats",0.997954015354102
"1563","R2",61,"III","fit_NT_stats",0.999403107986701
"1564","rmse",61,"III","fit_all_stats",0.0269719297167507
"1565","rmse",61,"III","fitsumStats",0.0202349879813982
"1566","rmse",61,"III","fit_NT_stats",0.0109294837725913
"1567","R2",62,"III","fit_all_stats",0.999943033216165
"1568","R2",62,"III","fitsumStats",0.997684496348943
"1569","R2",62,"III","fit_NT_stats",0.998038861897543
"1570","rmse",62,"III","fit_all_stats",0.0362128688261815
"1571","rmse",62,"III","fitsumStats",0.0252566991732397
"1572","rmse",62,"III","fit_NT_stats",0.0232438436350546
"1573","R2",63,"III","fit_all_stats",0.996241763911419
"1574","R2",63,"III","fitsumStats",0.992941126108213
"1575","R2",63,"III","fit_NT_stats",0.996127778768091
"1576","rmse",63,"III","fit_all_stats",0.345537706125238
"1577","rmse",63,"III","fitsumStats",0.0627846487952349
"1578","rmse",63,"III","fit_NT_stats",0.0465013796959004
"1579","R2",64,"III","fit_all_stats",0.999813064776274
"1580","R2",64,"III","fitsumStats",0.999190694001481
"1581","R2",64,"III","fit_NT_stats",0.997881435518995
"1582","rmse",64,"III","fit_all_stats",0.0709112498277545
"1583","rmse",64,"III","fitsumStats",0.0235104446615991
"1584","rmse",64,"III","fit_NT_stats",0.038038668529798
"1585","R2",65,"III","fit_all_stats",0.998881012327368
"1586","R2",65,"III","fitsumStats",0.986246942018049
"1587","R2",65,"III","fit_NT_stats",0.966390433768503
"1588","rmse",65,"III","fit_all_stats",0.194627338306353
"1589","rmse",65,"III","fitsumStats",0.114159698770068
"1590","rmse",65,"III","fit_NT_stats",0.178461537769875
"1591","R2",66,"III","fit_all_stats",0.999067305360625
"1592","R2",66,"III","fitsumStats",0.99367888665847
"1593","R2",66,"III","fit_NT_stats",0.99930031500279
"1594","rmse",66,"III","fit_all_stats",0.0999959133997547
"1595","rmse",66,"III","fitsumStats",0.0401075328847752
"1596","rmse",66,"III","fit_NT_stats",0.0133438281543995
"1597","R2",67,"III","fit_all_stats",0.99873977899331
"1598","R2",67,"III","fitsumStats",0.980150173916103
"1599","R2",67,"III","fit_NT_stats",0.956499424527515
"1600","rmse",67,"III","fit_all_stats",0.209626630211669
"1601","rmse",67,"III","fitsumStats",0.139894076516499
"1602","rmse",67,"III","fit_NT_stats",0.207094456498911
"1603","R2",68,"III","fit_all_stats",0.996177339064207
"1604","R2",68,"III","fitsumStats",0.966565841602103
"1605","R2",68,"III","fit_NT_stats",0.979440388620462
"1606","rmse",68,"III","fit_all_stats",0.35944216867568
"1607","rmse",68,"III","fitsumStats",0.156569085843474
"1608","rmse",68,"III","fit_NT_stats",0.122777353754986
"1609","R2",69,"III","fit_all_stats",0.837724916034186
"1610","R2",69,"III","fitsumStats",-1.1991326758757
"1611","R2",69,"III","fit_NT_stats",0.821866112782081
"1612","rmse",69,"III","fit_all_stats",3.41842602010762
"1613","rmse",69,"III","fitsumStats",1.6112072586473
"1614","rmse",69,"III","fit_NT_stats",0.458562954149769
"1615","R2",70,"III","fit_all_stats",0.999626367236092
"1616","R2",70,"III","fitsumStats",0.997967173199835
"1617","R2",70,"III","fit_NT_stats",0.997456078237158
"1618","rmse",70,"III","fit_all_stats",0.0863586297191531
"1619","rmse",70,"III","fitsumStats",0.0344082432573879
"1620","rmse",70,"III","fit_NT_stats",0.0384914424495146
"1621","R2",71,"III","fit_all_stats",0.99977955144725
"1622","R2",71,"III","fitsumStats",0.998263232161643
"1623","R2",71,"III","fit_NT_stats",0.994776230333537
"1624","rmse",71,"III","fit_all_stats",0.0808497207517788
"1625","rmse",71,"III","fitsumStats",0.0315292118430982
"1626","rmse",71,"III","fit_NT_stats",0.0546807219617856
"1627","R2",72,"III","fit_all_stats",0.998572155812506
"1628","R2",72,"III","fitsumStats",0.989957268252997
"1629","R2",72,"III","fit_NT_stats",0.976137222425934
"1630","rmse",72,"III","fit_all_stats",0.238946087401226
"1631","rmse",72,"III","fitsumStats",0.08771946673028
"1632","rmse",72,"III","fit_NT_stats",0.135216767123744
"1633","R2",73,"III","fit_all_stats",0.999490023793496
"1634","R2",73,"III","fitsumStats",0.996847544720337
"1635","R2",73,"III","fit_NT_stats",0.969651345605357
"1636","rmse",73,"III","fit_all_stats",0.123548880598837
"1637","rmse",73,"III","fitsumStats",0.0501975751226869
"1638","rmse",73,"III","fit_NT_stats",0.155749976968753
"1639","R2",74,"III","fit_all_stats",0.994287382548265
"1640","R2",74,"III","fitsumStats",0.983389148419384
"1641","R2",74,"III","fit_NT_stats",0.999678812548324
"1642","rmse",74,"III","fit_all_stats",0.274605119777469
"1643","rmse",74,"III","fitsumStats",0.0618909837608211
"1644","rmse",74,"III","fit_NT_stats",0.00860618587824286
"1645","R2",75,"III","fit_all_stats",0.999797989621748
"1646","R2",75,"III","fitsumStats",0.994260239501217
"1647","R2",75,"III","fit_NT_stats",0.999531805186803
"1648","rmse",75,"III","fit_all_stats",0.0666257723632981
"1649","rmse",75,"III","fitsumStats",0.0500330057799742
"1650","rmse",75,"III","fit_NT_stats",0.014289696597482
"1651","R2",76,"III","fit_all_stats",0.997509143197601
"1652","R2",76,"III","fitsumStats",0.998711022295519
"1653","R2",76,"III","fit_NT_stats",0.968447836045124
"1654","rmse",76,"III","fit_all_stats",0.000767982027786342
"1655","rmse",76,"III","fitsumStats",6.6107908105125e-05
"1656","rmse",76,"III","fit_NT_stats",0.000327073446284936
"1657","R2",77,"III","fit_all_stats",0.991380467003369
"1658","R2",77,"III","fitsumStats",0.978692296826318
"1659","R2",77,"III","fit_NT_stats",0.999420980444654
"1660","rmse",77,"III","fit_all_stats",0.456691515966537
"1661","rmse",77,"III","fitsumStats",0.0855243257211992
"1662","rmse",77,"III","fit_NT_stats",0.014098339206568
"1663","R2",78,"III","fit_all_stats",0.999515718203616
"1664","R2",78,"III","fitsumStats",0.992703791026063
"1665","R2",78,"III","fit_NT_stats",0.962228832843571
"1666","rmse",78,"III","fit_all_stats",0.147356490727654
"1667","rmse",78,"III","fitsumStats",0.0995876773148448
"1668","rmse",78,"III","fit_NT_stats",0.22658813967113
"1669","R2",79,"III","fit_all_stats",0.999810655987355
"1670","R2",79,"III","fitsumStats",0.997515512217469
"1671","R2",79,"III","fit_NT_stats",0.992161598227666
"1672","rmse",79,"III","fit_all_stats",0.072987973419068
"1673","rmse",79,"III","fitsumStats",0.0397429479948114
"1674","rmse",79,"III","fit_NT_stats",0.0705919869062031
"1675","R2",80,"III","fit_all_stats",0.9991272393714
"1676","R2",80,"III","fitsumStats",0.995875208431335
"1677","R2",80,"III","fit_NT_stats",0.941237778094766
"1678","rmse",80,"III","fit_all_stats",0.174494517855461
"1679","rmse",80,"III","fitsumStats",0.058023952497119
"1680","rmse",80,"III","fit_NT_stats",0.219005695525187
"1681","R2",81,"III","fit_all_stats",0.995609304747015
"1682","R2",81,"III","fitsumStats",0.983684914675045
"1683","R2",81,"III","fit_NT_stats",0.995093387377307
"1684","rmse",81,"III","fit_all_stats",0.411176675307628
"1685","rmse",81,"III","fitsumStats",0.10875074961495
"1686","rmse",81,"III","fit_NT_stats",0.0596387415023894
"1687","R2",82,"III","fit_all_stats",0.997427188612955
"1688","R2",82,"III","fitsumStats",0.982442111987405
"1689","R2",82,"III","fit_NT_stats",0.997789802210759
"1690","rmse",82,"III","fit_all_stats",0.244229845963743
"1691","rmse",82,"III","fitsumStats",0.0852295393141339
"1692","rmse",82,"III","fit_NT_stats",0.0302391496114112
"1693","R2",83,"III","fit_all_stats",0.99776395418524
"1694","R2",83,"III","fitsumStats",0.959062554020075
"1695","R2",83,"III","fit_NT_stats",0.965730796111099
"1696","rmse",83,"III","fit_all_stats",0.294767158587567
"1697","rmse",83,"III","fitsumStats",0.198955673598458
"1698","rmse",83,"III","fit_NT_stats",0.182032093564516
"1699","R2",84,"III","fit_all_stats",0.998242756385646
"1700","R2",84,"III","fitsumStats",0.976497055846182
"1701","R2",84,"III","fit_NT_stats",0.993940301027673
"1702","rmse",84,"III","fit_all_stats",0.338506632421873
"1703","rmse",84,"III","fitsumStats",0.172452162761672
"1704","rmse",84,"III","fit_NT_stats",0.0875655008643464
"1705","R2",85,"III","fit_all_stats",0.997742274611984
"1706","R2",85,"III","fitsumStats",0.988891280642545
"1707","R2",85,"III","fit_NT_stats",0.997730281796297
"1708","rmse",85,"III","fit_all_stats",0.322154947816988
"1709","rmse",85,"III","fitsumStats",0.0940909490604016
"1710","rmse",85,"III","fit_NT_stats",0.0425306305898025
"1711","R2",86,"III","fit_all_stats",0.999477423229528
"1712","R2",86,"III","fitsumStats",0.995534089794538
"1713","R2",86,"III","fit_NT_stats",0.999514819773347
"1714","rmse",86,"III","fit_all_stats",0.0468708831641779
"1715","rmse",86,"III","fitsumStats",0.0183297795597711
"1716","rmse",86,"III","fit_NT_stats",0.00604162541530377
"1717","R2",87,"III","fit_all_stats",0.999771225546988
"1718","R2",87,"III","fitsumStats",0.998177171518738
"1719","R2",87,"III","fit_NT_stats",0.998242700667886
"1720","rmse",87,"III","fit_all_stats",0.0736910171509703
"1721","rmse",87,"III","fitsumStats",0.0337639480861817
"1722","rmse",87,"III","fit_NT_stats",0.0331515007136016
"1723","R2",88,"III","fit_all_stats",0.999664823618884
"1724","R2",88,"III","fitsumStats",0.995491751805706
"1725","R2",88,"III","fit_NT_stats",0.99892169437674
"1726","rmse",88,"III","fit_all_stats",0.114447518915253
"1727","rmse",88,"III","fitsumStats",0.0658538202142967
"1728","rmse",88,"III","fit_NT_stats",0.0322068314141288
"1729","R2",89,"III","fit_all_stats",0.997320088129982
"1730","R2",89,"III","fitsumStats",0.975233256292093
"1731","R2",89,"III","fit_NT_stats",0.999358391673614
"1732","rmse",89,"III","fit_all_stats",0.116033708683949
"1733","rmse",89,"III","fitsumStats",0.0511360396214934
"1734","rmse",89,"III","fit_NT_stats",0.00823052674445579
"1735","R2",90,"III","fit_all_stats",0.997201582542668
"1736","R2",90,"III","fitsumStats",0.994610056486054
"1737","R2",90,"III","fit_NT_stats",0.999124983326824
"1738","rmse",90,"III","fit_all_stats",0.23769964474017
"1739","rmse",90,"III","fitsumStats",0.0497725371785323
"1740","rmse",90,"III","fit_NT_stats",0.0200542228638615
"1741","R2",91,"III","fit_all_stats",0.996521227329299
"1742","R2",91,"III","fitsumStats",0.973875649349727
"1743","R2",91,"III","fit_NT_stats",0.998586632021669
"1744","rmse",91,"III","fit_all_stats",0.180624391960008
"1745","rmse",91,"III","fitsumStats",0.0660150012844867
"1746","rmse",91,"III","fit_NT_stats",0.0153549182175938
"1747","R2",92,"III","fit_all_stats",0.996795991541439
"1748","R2",92,"III","fitsumStats",0.996274194959133
"1749","R2",92,"III","fit_NT_stats",0.998848793063677
"1750","rmse",92,"III","fit_all_stats",0.242178860239938
"1751","rmse",92,"III","fitsumStats",0.0359337890989493
"1752","rmse",92,"III","fit_NT_stats",0.0199742117867962
"1753","R2",93,"III","fit_all_stats",0.999940162769801
"1754","R2",93,"III","fitsumStats",0.997754931063893
"1755","R2",93,"III","fit_NT_stats",0.999154230650107
"1756","rmse",93,"III","fit_all_stats",0.0368545672594145
"1757","rmse",93,"III","fitsumStats",0.0238727582882788
"1758","rmse",93,"III","fit_NT_stats",0.0146525675333348
"1759","R2",94,"III","fit_all_stats",0.998422499196446
"1760","R2",94,"III","fitsumStats",0.961350479207405
"1761","R2",94,"III","fit_NT_stats",0.996392027332831
"1762","rmse",94,"III","fit_all_stats",0.245129540558743
"1763","rmse",94,"III","fitsumStats",0.211735850086317
"1764","rmse",94,"III","fit_NT_stats",0.0646925037250857
"1765","R2",95,"III","fit_all_stats",0.999707446568666
"1766","R2",95,"III","fitsumStats",0.991475199636704
"1767","R2",95,"III","fit_NT_stats",0.980997932759933
"1768","rmse",95,"III","fit_all_stats",0.0848637601926922
"1769","rmse",95,"III","fitsumStats",0.0746582215863713
"1770","rmse",95,"III","fit_NT_stats",0.111464342122913
"1771","R2",96,"III","fit_all_stats",0.99679891468305
"1772","R2",96,"III","fitsumStats",0.987471387246467
"1773","R2",96,"III","fit_NT_stats",0.94021268493679
"1774","rmse",96,"III","fit_all_stats",0.347937423866734
"1775","rmse",96,"III","fitsumStats",0.0850746925000306
"1776","rmse",96,"III","fit_NT_stats",0.185846086537451
"1777","R2",97,"III","fit_all_stats",0.999393597094847
"1778","R2",97,"III","fitsumStats",0.988951266500462
"1779","R2",97,"III","fit_NT_stats",0.993637015775305
"1780","rmse",97,"III","fit_all_stats",0.134303788714306
"1781","rmse",97,"III","fitsumStats",0.073312423181802
"1782","rmse",97,"III","fit_NT_stats",0.0556354683658994
"1783","R2",98,"III","fit_all_stats",0.995224617396207
"1784","R2",98,"III","fitsumStats",0.971829710983312
"1785","R2",98,"III","fit_NT_stats",0.9808901167451
"1786","rmse",98,"III","fit_all_stats",0.388463839859781
"1787","rmse",98,"III","fitsumStats",0.13273432596768
"1788","rmse",98,"III","fit_NT_stats",0.10932427712609
"1789","R2",99,"III","fit_all_stats",0.994747064178046
"1790","R2",99,"III","fitsumStats",0.96768976146101
"1791","R2",99,"III","fit_NT_stats",0.997641989978069
"1792","rmse",99,"III","fit_all_stats",0.427514234629345
"1793","rmse",99,"III","fitsumStats",0.130932718407294
"1794","rmse",99,"III","fit_NT_stats",0.0353712921933565
"1795","R2",100,"III","fit_all_stats",0.999195731823721
"1796","R2",100,"III","fitsumStats",0.986192824632798
"1797","R2",100,"III","fit_NT_stats",0.998149863382967
"1798","rmse",100,"III","fit_all_stats",0.163702426771759
"1799","rmse",100,"III","fitsumStats",0.093168832431331
"1800","rmse",100,"III","fit_NT_stats",0.0341051631859061
