"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"3769","61","9",0.999422348729272,0.0234042192618235,0.999575509794376,0.020062965606958,"Mixed",37.1392578488479,55.2835543806335,3.15531730070759,"V17",NA
"3770","61","10",0.999473401461261,0.022428382795747,0.99960420020814,0.0194444613000178,"Mixed",37.1161529567005,55.3324124005725,3.14248013669948,"V18",NA
"3771","61","11",0.999677291219215,0.0177044662125602,0.999775429462338,0.0147690933486105,"Mixed",36.2539012468924,55.048311167285,3.9828320545012,"V19",NA
"3772","61","12",0.996013183914737,0.0637857946682584,0.997920533790101,0.0460666682737565,"Mixed",29.3299477820916,50.3654521857522,6.0799322509328,"V2",NA
"3773","61","13",0.993931997344669,0.0752149410305673,0.997928534094158,0.043946079102044,"Mixed",24.8376612542779,48.4400525100357,7.91860070747517,"V20",NA
"3774","61","14",0.995199170957931,0.0686580921102944,0.997327359661347,0.0512275835110335,"Mixed",30.9163809803687,50.3043795546367,5.0157634031668,"V3",NA
"3775","61","15",0.999588805679245,0.0194336237052095,0.999686818482677,0.0169600956518541,"Mixed",37.4427714609638,55.5500702614821,2.98926639941212,"V4",NA
"3776","61","16",0.999543325199553,0.0207660564995176,0.999672910954973,0.0175745213996276,"Mixed",36.9822797654499,55.2849300465045,3.37218859573968,"V5",NA
"3777","61","17",0.999565362897501,0.0203119106562206,0.999691407736514,0.0171151179381418,"Mixed",36.4679141281865,55.0163830393734,3.8563948598776,"V6",NA
"3778","61","18",0.999335074476619,0.0244941616358658,0.999527160718041,0.0206553639680199,"Mixed",36.6749681966523,55.0771652895063,3.42257827284092,"V7",NA
"3779","61","19",0.999357575576335,0.0247691583617591,0.999512892300808,0.0215681415479097,"Mixed",36.9575608363447,55.2249961501949,3.10877781583127,"V8",NA
"3780","61","20",0.995291175685496,0.0701093835134027,0.998387907142934,0.041021820646541,"Mixed",19.6855793306805,47.023155903067,10.1685273487568,"V9",NA
"3781","61","all",0.999783428625233,0.083775207559141,0.999813208587347,0.077802479729674,"modHier",1019.60576791405,1104.94662564367,38.6339449440128,"all",0.999915315502527
"3782","61","all",0.998010462226352,0.0423396454368452,0.999110351903339,0.0283126323303146,"modNT",23.4888388780305,50.2807771969107,8.94523821868795,"all",0.499999826518018
"3783","62","1",0.999273640712972,0.0653852180280895,0.999360034650937,0.0613736651146067,"Hier",NA,NA,NA,NA,NA
"3784","62","2",0.999482246990052,0.0576137164246443,0.999551496097867,0.0536225777342689,"Hier",NA,NA,NA,NA,NA
"3785","62","3",0.998661970709338,0.0877811593985902,0.998877816533959,0.0803897050309275,"Hier",NA,NA,NA,NA,NA
"3786","62","4",0.998789288510618,0.0821544949468263,0.998982083069806,0.0753298611753225,"Hier",NA,NA,NA,NA,NA
"3787","62","5",0.998665036167339,0.0894129341149359,0.998831375920523,0.0836571397841587,"Hier",NA,NA,NA,NA,NA
"3788","62","6",0.998497751746084,0.0943549574741101,0.998696903411496,0.0878784064859417,"Hier",NA,NA,NA,NA,NA
"3789","62","7",0.998486924150729,0.100095460972776,0.998668470085755,0.0938986823876488,"Hier",NA,NA,NA,NA,NA
"3790","62","8",0.99927637688969,0.0710566544482984,0.999373012169078,0.0661421179556095,"Hier",NA,NA,NA,NA,NA
"3791","62","9",0.99938907788523,0.0617456808405251,0.99948563499022,0.0566564513647088,"Hier",NA,NA,NA,NA,NA
"3792","62","10",0.999489224985876,0.0541023681395613,0.99957687457293,0.0492420375716017,"Hier",NA,NA,NA,NA,NA
"3793","62","11",0.998254301663087,0.101028477974384,0.998495722389518,0.0937828025829901,"Hier",NA,NA,NA,NA,NA
"3794","62","12",0.998526135160093,0.0983412447963666,0.998724397964907,0.0914880716269715,"Hier",NA,NA,NA,NA,NA
"3795","62","13",0.998676777937365,0.0886220302991411,0.998892176046324,0.0810887684032686,"Hier",NA,NA,NA,NA,NA
"3796","62","14",0.999191815545001,0.0735118586103095,0.999311071252666,0.0678717911452114,"Hier",NA,NA,NA,NA,NA
"3797","62","15",0.999052144926104,0.0755070737661513,0.999193235715755,0.0696610476993992,"Hier",NA,NA,NA,NA,NA
"3798","62","16",0.998798940702131,0.0822380701457661,0.999017820574605,0.0743679999382755,"Hier",NA,NA,NA,NA,NA
"3799","62","17",0.998461752528657,0.094961520100686,0.998651143689202,0.0889236738580223,"Hier",NA,NA,NA,NA,NA
"3800","62","18",0.999034108343007,0.0748243978999313,0.999166004529616,0.069528181299295,"Hier",NA,NA,NA,NA,NA
"3801","62","19",0.998652338936348,0.0892514586193177,0.998805975803569,0.084010108533157,"Hier",NA,NA,NA,NA,NA
