"","rowname","phi1","phi2","ve","sigma2","rho","phi3","phi4","phi5","tslength","approach","maxE","iter"
"378","10yrs10ages",0.806071590258039,0.247205395394705,0.01,2.01526620372354,0.985675279095587,0.0931919734248646,NA,NA,10,"hier",3,95
"379","20yrs5ages",0.269194357867704,1.747740986524e-313,0.01,1.37869341578415,0.993631570578446,0.054788553175607,0.969708829039895,NA,20,"hier",4,95
"380","25yrs4ages",0.359938132551328,0.00424907142097004,0.01,2.58808188586728,0.999625703326454,0.0048383725747311,0.0124639177299533,0.0570137390608959,25,"hier",5,95
"381","5yrs20ages",0.212298990834857,0.130730593669932,0.0527786206069987,2.40943959400206,0.969719071346795,NA,NA,NA,5,"hier",2,96
"382","10yrs10ages",0.742721732204807,0.165058983136874,0.01,2.29612048681684,0.984148648830898,0.0845163859522821,NA,NA,10,"hier",3,96
"383","20yrs5ages",0.190861071785544,0,0.01,2.78772562954784,0.99791298189917,1.01982241395799,0.0786060829762577,NA,20,"hier",4,96
"384","25yrs4ages",0.505328098147936,0.0836845542492283,0.01,2.80820447266006,0.999778611249872,0,0,0.0275230413798042,25,"hier",5,96
"385","5yrs20ages",0.210460416394825,0.128633735169535,0.0527670535440439,2.43161099856791,0.969814969753236,NA,NA,NA,5,"hier",2,97
"386","10yrs10ages",0.742171341760374,0.165474294069827,0.01,2.29920213698843,0.9841169758868,0.0842821810256462,NA,NA,10,"hier",3,97
"387","20yrs5ages",0.192060278232212,0,0.01,2.7467412043683,0.997879011936525,1.02327954673719,0.0791807662391997,NA,20,"hier",4,97
"388","25yrs4ages",0.486835825113348,0.079434667013247,0.01,2.8268193349935,0.999774665925195,3.67702709754163e-52,2.47355186250208e-52,0.0287868088563417,25,"hier",5,97
"389","5yrs20ages",0.206945330220176,0.126436945283454,0.0535918583427891,2.47701902662643,0.9702251999511,NA,NA,NA,5,"hier",2,98
"390","10yrs10ages",0.740478650859171,0.166452934702365,0.01,2.29212008850495,0.984226874324925,0.0839592458859842,NA,NA,10,"hier",3,98
"391","20yrs5ages",0.187067783625834,0,0.01,2.78161880773668,0.997873376075922,1.01097053459629,0.0734879052395189,NA,20,"hier",4,98
"392","25yrs4ages",0.434553829191993,0.0694664785978699,0.01,2.88507551835765,0.999771814067551,4.13014001675615e-187,0,0.0302890689438735,25,"hier",5,98
"393","5yrs20ages",0.211085414496408,0.129577384491931,0.0527835260303298,2.42424153488439,0.969830046495791,NA,NA,NA,5,"hier",2,99
"394","10yrs10ages",0.74261470451374,0.165330715585337,0.01,2.29659808519893,0.984128152931958,0.0844352394903616,NA,NA,10,"hier",3,99
"395","20yrs5ages",0.190322215785531,0,0.01,2.78949134611113,0.997905932741206,1.01811906414861,0.0774903848190499,NA,20,"hier",4,99
"396","25yrs4ages",0.497204558508215,0.0809665396436322,0.01,2.78748376897143,0.999774136540921,9.49740341870502e-148,6.3889439191181e-148,0.0285442143134926,25,"hier",5,99
"397","5yrs20ages",0.211986306290032,0.129865215910288,0.0521975238181123,2.42678458117771,0.969623970389642,NA,NA,NA,5,"hier",2,100
"398","10yrs10ages",0.744434157706092,0.165780593328807,0.01,2.2932993609035,0.983932440839765,0.0845273910562913,NA,NA,10,"hier",3,100
"399","20yrs5ages",0.191845106877164,0,0.01,2.79793046771333,0.99792220499599,1.02215250439362,0.079178170551645,NA,20,"hier",4,100
"400","25yrs4ages",0.520627709219055,0.0857338102278706,0.01,2.7856654601017,0.999778472277126,2.80328372517957e-200,0,0.0276181104247302,25,"hier",5,100
