"","rowname","phi1","phi2","phi3","phi4","phi5","phi6","phi7","phi8","phi9","phi10","ve","sigma2","rho","tslength","approach","maxE","iter"
"426","N_total",0.0172345575385488,0,0.0149814201177934,5.95863663209862e-139,0.0271018547367737,0,0,0.0118728315997471,0.012847796327507,0,0.01,3.20893606481601,0.499999826518018,100,"TAindex",10,86
"427","5yrs20ages",0.52855260320703,0.561821397578458,NA,NA,NA,NA,NA,NA,NA,NA,0.0318780188344784,1.32257541642226,0.956053098156284,5,"hier",2,86
"428","10yrs10ages",0.110558415531124,0.0779988166168404,1.42623672218684e-11,NA,NA,NA,NA,NA,NA,NA,0.01,3.07698982255394,0.981657105595351,10,"hier",3,86
"429","20yrs5ages",0.0793390284979431,0.0667619686871771,1.79868094283988e-31,0.179684110099385,NA,NA,NA,NA,NA,NA,0.01,2.19096542731132,0.995967569352536,20,"hier",4,86
"430","25yrs4ages",0.093766773715077,0.0151605655572312,0.0122206929752013,2.73223988514892e-08,0.0257234470786418,NA,NA,NA,NA,NA,0.01,2.88163380887911,0.99955428625986,25,"hier",5,86
"431","N_total",0.017493014797774,0,0.0151224634790561,1.53821457268024e-34,0.0281527627663079,5.62477083521165e-35,0,0.0099494592866343,0.0137613822762074,0,0.01,3.23089630608392,0.499999826518018,100,"TAindex",10,87
"432","5yrs20ages",1.27680604585034,0.653769021280619,NA,NA,NA,NA,NA,NA,NA,NA,0.0301687860287458,1.15506337133839,0.992621779161478,5,"hier",2,87
"433","10yrs10ages",0.180420499278639,0.138198552994013,5.64670861936783e-230,NA,NA,NA,NA,NA,NA,NA,0.01,2.75948764186068,0.978877716513382,10,"hier",3,87
"434","20yrs5ages",0.0979468595608295,0.0639508132964174,9.90191997958915e-11,0.161258055405442,NA,NA,NA,NA,NA,NA,0.01,2.13679844019885,0.995283687003115,20,"hier",4,87
"435","25yrs4ages",0.155056136616499,0.01319923887262,0.044509804560139,1.11533398197337e-16,2.52768299111453e-79,NA,NA,NA,NA,NA,0.01,2.9282362834921,0.999689831081843,25,"hier",5,87
"436","N_total",0.0187650217435432,1.73958985858633e-151,0.0064098609653332,0.0115027612276148,0.0181660539343802,6.1309927281145e-08,1.51129653449033e-29,0.0179438385349779,0.0102497292975241,1.73958985858633e-151,0.01,3.1719859076409,0.500000076493016,100,"TAindex",10,88
"437","5yrs20ages",1.15399300899334,1.16027989229358,NA,NA,NA,NA,NA,NA,NA,NA,0.03412848824906,1.04724545243969,0.989209379833825,5,"hier",2,88
"438","10yrs10ages",0.174863385129678,0.108928347800848,3.43970712251103e-182,NA,NA,NA,NA,NA,NA,NA,0.01,2.74053726017294,0.988065253406379,10,"hier",3,88
"439","20yrs5ages",0.120288551087837,0.0955039283597622,5.64518099609372e-14,0.120363783634717,NA,NA,NA,NA,NA,NA,0.01,1.97182354987562,0.998081667399773,20,"hier",4,88
"440","25yrs4ages",0.107786537220049,0.0316832413429698,1.67186329384903e-13,7.44713926407402e-63,0.030572644711413,NA,NA,NA,NA,NA,0.01,2.94876224998173,0.999593710658376,25,"hier",5,88
"441","N_total",0.0175032071010336,0,0.0145898810661333,6.22801874692545e-69,0.0259086856537126,0,0,0.0133250283264156,0.011906487367838,0,0.01,3.20582360889229,0.499999826518018,100,"TAindex",10,89
"442","5yrs20ages",1.20529088775009,0.707822404488958,NA,NA,NA,NA,NA,NA,NA,NA,0.030451370774074,1.06978562919059,0.990252543598285,5,"hier",2,89
"443","10yrs10ages",0.167031603020554,0.0816650032052925,4.95167059512957e-74,NA,NA,NA,NA,NA,NA,NA,0.01,3.04853129346058,0.986362949330237,10,"hier",3,89
"444","20yrs5ages",0.133466945377752,0.0833910678367508,2.69320365883129e-88,0.108468148382218,NA,NA,NA,NA,NA,NA,0.01,2.1121986001418,0.997474824348447,20,"hier",4,89
"445","25yrs4ages",0.115985390630751,0.0269936314720071,0.00550984729960594,4.30099261999174e-170,0.0284879085294917,NA,NA,NA,NA,NA,0.01,2.81290846379485,0.999549406867409,25,"hier",5,89
"446","N_total",0.0178412954425021,0,0.0142934891730644,1.38575066730171e-273,0.0250838469630128,0,0,0.0143991590489742,0.0108868573994608,0,0.01,3.19996018727523,0.500000076493016,100,"TAindex",10,90
"447","5yrs20ages",1.18268853079653,1.16719022602579,NA,NA,NA,NA,NA,NA,NA,NA,0.0331264122646671,1.04796877421225,0.990046140189192,5,"hier",2,90
"448","10yrs10ages",0.177416550293913,0.108829230643229,1.51127875922765e-212,NA,NA,NA,NA,NA,NA,NA,0.01,2.71984902212605,0.987926545747377,10,"hier",3,90
"449","20yrs5ages",0.121790418059478,0.0958697675830392,2.28293041898733e-26,0.119657414687263,NA,NA,NA,NA,NA,NA,0.01,1.96579758945641,0.998057063266925,20,"hier",4,90
"450","25yrs4ages",0.108459326283133,0.0315950995756977,1.42910597297943e-15,1.24929530664292e-74,0.0308896256513094,NA,NA,NA,NA,NA,0.01,2.94478032779791,0.999592977928721,25,"hier",5,90
"451","N_total",0.0191242014889253,3.35523367526795e-173,0.00695855324340873,0.0101894668677493,0.018324615233186,7.23952033036812e-09,6.84070204900021e-35,0.017744357086649,0.0100433160666893,3.35523367526795e-173,0.01,3.15887713183917,0.499999826518018,100,"TAindex",10,91
"452","5yrs20ages",0.924707293132184,1.07150738947675,NA,NA,NA,NA,NA,NA,NA,NA,0.0367888054873653,1.0760739938926,0.982947618509973,5,"hier",2,91
"453","10yrs10ages",0.166090929194791,0.111738825144646,1.25476836408733e-40,NA,NA,NA,NA,NA,NA,NA,0.01,2.73240025453998,0.988095203847491,10,"hier",3,91
"454","20yrs5ages",0.113646075064165,0.0952815325125755,3.35355876937718e-88,0.126649353151812,NA,NA,NA,NA,NA,NA,0.01,1.98659967385409,0.998095898900366,20,"hier",4,91
"455","25yrs4ages",0.105665998437943,0.0314318385652616,0.000236643026844632,5.13097693207937e-32,0.0300445839268936,NA,NA,NA,NA,NA,0.01,2.982956079532,0.999591296092194,25,"hier",5,91
"456","N_total",0.01762610421017,0,0.0145918023578608,1.44187328622626e-19,0.0257311725051033,0,0,0.0133362951050915,0.0118947503326815,0,0.01,3.2087311825002,0.499999826518018,100,"TAindex",10,92
"457","5yrs20ages",1.21301264232645,0.693977233360445,NA,NA,NA,NA,NA,NA,NA,NA,0.0303516034687859,1.07006263177031,0.990819914543669,5,"hier",2,92
"458","10yrs10ages",0.171316001262974,0.0835712348721283,4.0477809110072e-62,NA,NA,NA,NA,NA,NA,NA,0.01,3.03041879627272,0.98660170737403,10,"hier",3,92
"459","20yrs5ages",0.134484740232182,0.083930041718403,2.69320365883129e-88,0.107621108663487,NA,NA,NA,NA,NA,NA,0.01,2.10762206313548,0.997513163216789,20,"hier",4,92
"460","25yrs4ages",0.116345759148675,0.027386249617103,0.00526161912530156,4.31214701966773e-27,0.0286151530438094,NA,NA,NA,NA,NA,0.01,2.81176452726091,0.999548972597955,25,"hier",5,92
"461","N_total",0.0175195323451014,0,0.0147108447352159,5.6399172712314e-23,0.0262784189632944,0,0,0.0127939690962641,0.0120652530685091,0,0.01,3.21041377493607,0.500000076493016,100,"TAindex",10,93
"462","5yrs20ages",1.18064510177183,1.3996297389194,NA,NA,NA,NA,NA,NA,NA,NA,0.0219148655000567,1.05067935807655,0.984026142857279,5,"hier",2,93
"463","10yrs10ages",0.136763712026686,0.0711533208301288,2.36633458491759e-191,NA,NA,NA,NA,NA,NA,NA,0.01,3.15707142469415,0.984461455576203,10,"hier",3,93
"464","20yrs5ages",0.107471701093352,0.0751161309748356,4.1976752332288e-126,0.133750853243741,NA,NA,NA,NA,NA,NA,0.01,2.17601188406739,0.997081511819568,20,"hier",4,93
"465","25yrs4ages",0.107939234750726,0.0222519888273251,0.00822975300336749,1.02124598098548e-62,0.0278054394482507,NA,NA,NA,NA,NA,0.01,2.83357171034819,0.999543555099596,25,"hier",5,93
"466","N_total",0.017674738625429,0,0.0145025306573053,4.55871527302563e-161,0.025698840578746,0,0,0.0136008363077632,0.0115539101394029,0,0.01,3.20319836123466,0.500000076493016,100,"TAindex",10,94
"467","5yrs20ages",1.21665424054714,0.813473966652947,NA,NA,NA,NA,NA,NA,NA,NA,0.0290416918799821,1.05201432309764,0.993372690257539,5,"hier",2,94
"468","10yrs10ages",0.190075129588363,0.0941795237862112,5.01885270566504e-37,NA,NA,NA,NA,NA,NA,NA,0.01,2.87194635181964,0.987613771965058,10,"hier",3,94
"469","20yrs5ages",0.136373459530918,0.0897623975097209,1.39654129452109e-66,0.107948820486831,NA,NA,NA,NA,NA,NA,0.01,2.02925534682687,0.997773843931753,20,"hier",4,94
"470","25yrs4ages",0.114397563795879,0.0296901712876674,0.00191725277075932,3.58990621556741e-11,0.0307930731446453,NA,NA,NA,NA,NA,0.01,2.85809131000646,0.999568545279411,25,"hier",5,94
"471","N_total",0.0173435049670089,0,0.0148351535899054,1.69948018822231e-147,0.0266155020086563,0,0,0.012370745020649,0.0124855920201967,0,0.01,3.21297477897574,0.499999826518018,100,"TAindex",10,95
"472","5yrs20ages",1.00693789868856,0.492518764561024,NA,NA,NA,NA,NA,NA,NA,NA,0.0308913855117895,1.05890353019991,0.950650143066414,5,"hier",2,95
"473","10yrs10ages",0.109079512723406,0.066193617374647,4.64329622959346e-260,NA,NA,NA,NA,NA,NA,NA,0.01,3.18442049803589,0.982177696234799,10,"hier",3,95
"474","20yrs5ages",0.0777435557215379,0.068201045089252,3.70785129014903e-62,0.178922071144372,NA,NA,NA,NA,NA,NA,0.01,2.19018831552321,0.996313122468573,20,"hier",4,95
"475","25yrs4ages",0.0934453868163101,0.0156437654156925,0.0115099658376178,1.06629839461286e-14,0.0271605165725075,NA,NA,NA,NA,NA,0.01,2.89148820158795,0.999548694658861,25,"hier",5,95
"476","N_total",0.0173866132538381,0,0.0147855100578228,5.22759962842305e-27,0.0265242682817467,0,0,0.0124329338276631,0.0123583836901449,0,0.01,3.21087128937563,0.499999826518018,100,"TAindex",10,96
"477","5yrs20ages",1.09894752124264,0.635623664885404,NA,NA,NA,NA,NA,NA,NA,NA,0.0279830164114502,1.07024297590812,0.959742742206351,5,"hier",2,96
"478","10yrs10ages",0.113098451228815,0.0652253449298584,1.67623799601847e-28,NA,NA,NA,NA,NA,NA,NA,0.01,3.19726746080562,0.982593324843791,10,"hier",3,96
"479","20yrs5ages",0.0790059653760227,0.0691280580357292,3.13456070063298e-52,0.176722427877717,NA,NA,NA,NA,NA,NA,0.01,2.18980803690839,0.996484969128359,20,"hier",4,96
"480","25yrs4ages",0.0949633063896456,0.0165401879687281,0.0106280697570537,7.78296999064112e-10,0.0276050356599184,NA,NA,NA,NA,NA,0.01,2.90257763681033,0.999549735710658,25,"hier",5,96
"481","N_total",0.0175302225103372,0,0.0146270223276473,2.38645423261246e-15,0.0259038064757565,0,0,0.013300234090731,0.011774948891358,0,0.01,3.1987034442755,0.499999826518018,100,"TAindex",10,97
"482","5yrs20ages",1.22418414139008,0.686080363442037,NA,NA,NA,NA,NA,NA,NA,NA,0.0301369738429902,1.06934509517154,0.991428444329189,5,"hier",2,97
"483","10yrs10ages",0.17491706197744,0.0847084548512115,0,NA,NA,NA,NA,NA,NA,NA,0.01,3.01576466938031,0.986862102275636,10,"hier",3,97
"484","20yrs5ages",0.135841498084944,0.0854260547221316,0,0.106981643624169,NA,NA,NA,NA,NA,NA,0.01,2.09268286699244,0.997556874612623,20,"hier",4,97
"485","25yrs4ages",0.116293224444097,0.0279592471185963,0.00463207648501603,4.20875911125141e-23,0.0290237954857527,NA,NA,NA,NA,NA,0.01,2.81085699934237,0.999553566781667,25,"hier",5,97
"486","N_total",0.017071621048855,0,0.0150937768234534,6.03997428713391e-25,0.0278304579655924,3.19939229204438e-131,0,0.0111026688967169,0.0132831771675503,0,0.01,3.21246393881577,0.499999826518018,100,"TAindex",10,98
"487","5yrs20ages",0.402593577798276,0.729224297689809,NA,NA,NA,NA,NA,NA,NA,NA,0.0509472857915825,1.5265928209785,0.977951515187914,5,"hier",2,98
"488","10yrs10ages",0.132409589958873,0.115629848468834,5.19389663640758e-40,NA,NA,NA,NA,NA,NA,NA,0.01,2.84691209859816,0.981316099120931,10,"hier",3,98
"489","20yrs5ages",0.0903262849302355,0.0683376744516943,7.88877551733605e-235,0.176570729979491,NA,NA,NA,NA,NA,NA,0.01,2.10112857688574,0.995429780024213,20,"hier",4,98
"490","25yrs4ages",0.102934654741556,0.0183107215057699,0.0109993430876234,7.99557348249304e-08,0.0232131843415214,NA,NA,NA,NA,NA,0.01,2.88354545301132,0.999572186309473,25,"hier",5,98
"491","N_total",0.0174983568714301,0,0.0147072918106509,6.31421901392315e-27,0.0263809523231439,0,0,0.0126843341686868,0.0121266614447302,0,0.01,3.20913713782344,0.499999826518018,100,"TAindex",10,99
"492","5yrs20ages",1.22123790028547,1.58684761332512,NA,NA,NA,NA,NA,NA,NA,NA,0.0188985572146732,1.10341076679544,0.983059406089293,5,"hier",2,99
"493","10yrs10ages",0.126340746245287,0.0679179705030463,2.91314370861698e-62,NA,NA,NA,NA,NA,NA,NA,0.01,3.18730603351984,0.983730501797342,10,"hier",3,99
"494","20yrs5ages",0.0879842487909587,0.0710907397746019,4.5973732000079e-37,0.161470165601192,NA,NA,NA,NA,NA,NA,0.01,2.20387646038025,0.996855860689149,20,"hier",4,99
"495","25yrs4ages",0.102408968868299,0.0196352004144182,0.00922181780001387,3.58990621556741e-11,0.0277280424592767,NA,NA,NA,NA,NA,0.01,2.86460572120861,0.999545390425341,25,"hier",5,99
"496","N_total",0.0174740590623091,0,0.0147510985440466,3.51629915793813e-117,0.026376186633605,0,0,0.0126398629960669,0.0122096739923073,0,0.01,3.2064607285334,0.500000076493016,100,"TAindex",10,100
"497","5yrs20ages",1.15494884092927,1.14978137924566,NA,NA,NA,NA,NA,NA,NA,NA,0.0205389673124524,1.11243650314412,0.972321521126142,5,"hier",2,100
"498","10yrs10ages",0.118087756121953,0.0660886374725141,1.49415183078975e-16,NA,NA,NA,NA,NA,NA,NA,0.01,3.19054310247801,0.983077529839469,10,"hier",3,100
"499","20yrs5ages",0.081028126813665,0.0697426460661734,5.80914817563416e-213,0.172974375012962,NA,NA,NA,NA,NA,NA,0.01,2.20389444495488,0.99665212305746,20,"hier",4,100
"500","25yrs4ages",0.0981345129736442,0.017850265440017,0.00996818861273925,7.78296999064112e-10,0.027876070651068,NA,NA,NA,NA,NA,0.01,2.88564294934631,0.999547078835149,25,"hier",5,100
