"","rowname","phi1","phi2","phi3","phi4","phi5","phi6","phi7","phi8","phi9","phi10","ve","sigma2","rho","tslength","approach","maxE","iter"
"415","25yrs4ages",0.594428110477346,0.213614686076245,0,2.22139832901504e-273,3.35689577322368e-76,NA,NA,NA,NA,NA,0.01,3.08702902277726,0.999796766917532,25,"hier",5,83
"416","N_total",0.114182190429674,0.302752303514268,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,0.01,2.96557627015198,0.500000076493016,100,"TAindex",10,84
"417","5yrs20ages",1.753479223455,0.440385843969242,NA,NA,NA,NA,NA,NA,NA,NA,0.0448475798114963,1.62778920583962,0.993974706275374,5,"hier",2,84
"418","10yrs10ages",0.77709150972958,0.108592646383019,0.117310567304783,NA,NA,NA,NA,NA,NA,NA,0.01,2.11412576332541,0.975121064169718,10,"hier",3,84
"419","20yrs5ages",0.36751287763185,0.001325551421663,0.0247412656996461,0.615221878733209,NA,NA,NA,NA,NA,NA,0.01,2.06969356156988,0.970481270280866,20,"hier",4,84
"420","25yrs4ages",0.30512651202156,0.00360867573189691,0.00377261667585827,0.065092049265761,3.14857045543302e-121,NA,NA,NA,NA,NA,0.01,3.04474103940823,0.999528115608111,25,"hier",5,84
"421","N_total",0.114025250028264,0.29639255354328,3.07379949819671e-17,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,0.01,2.95476297805011,0.499999826518018,100,"TAindex",10,85
"422","5yrs20ages",1.751961680936,0.454730793053265,NA,NA,NA,NA,NA,NA,NA,NA,0.0446897714320682,1.62335645918807,0.99347070384286,5,"hier",2,85
"423","10yrs10ages",0.743699672910092,0.108439005993767,0.115298689523289,NA,NA,NA,NA,NA,NA,NA,0.01,2.13054312159648,0.975439650766362,10,"hier",3,85
"424","20yrs5ages",0.373307277816664,0.00160712145786409,0.0264993168779973,0.607335917002112,NA,NA,NA,NA,NA,NA,0.01,2.05903932850791,0.973186995131345,20,"hier",4,85
"425","25yrs4ages",0.302081832024451,0.00419581758613264,0.00404724677744707,0.0639549065488274,6.82656218499443e-117,NA,NA,NA,NA,NA,0.01,3.0573938722604,0.999534599344425,25,"hier",5,85
"426","N_total",0.11064541649397,0.31074175576603,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,0.01,3.00766170356595,0.499999826518018,100,"TAindex",10,86
"427","5yrs20ages",1.77511762694523,0.462801543634471,NA,NA,NA,NA,NA,NA,NA,NA,0.0418531130409434,1.69822723507946,0.993619710039998,5,"hier",2,86
"428","10yrs10ages",0.803607513944837,0.107246282848069,0.118699497984616,NA,NA,NA,NA,NA,NA,NA,0.01,2.10521557983523,0.974731257621468,10,"hier",3,86
"429","20yrs5ages",0.335799736768194,0.0016753564018834,0.024717856632872,0.733708321526398,NA,NA,NA,NA,NA,NA,0.01,1.8659069180338,0.964751800931082,20,"hier",4,86
"430","25yrs4ages",0.306604780815988,0.00378004006823687,0.0027227016134209,0.0684693707078816,1.17163539923719e-97,NA,NA,NA,NA,NA,0.01,2.90994474619882,0.999550713396113,25,"hier",5,86
"431","N_total",0.113241189749603,0.294683626207539,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,0.01,2.97060700628555,0.499999826518018,100,"TAindex",10,87
"432","5yrs20ages",1.74245147265488,0.45458647923374,NA,NA,NA,NA,NA,NA,NA,NA,0.0454496415517734,1.6014993471274,0.993387125826057,5,"hier",2,87
"433","10yrs10ages",0.734628649230269,0.107817604586755,0.114980894965453,NA,NA,NA,NA,NA,NA,NA,0.01,2.13501795080201,0.975420154340812,10,"hier",3,87
"434","20yrs5ages",0.377840915466057,0.00158703610759422,0.0267882248978518,0.590287694077909,NA,NA,NA,NA,NA,NA,0.01,2.08466127615975,0.974110948507321,20,"hier",4,87
"435","25yrs4ages",0.302864246845637,0.00449397827394201,0.0042374242476131,0.0637238938099975,0,NA,NA,NA,NA,NA,0.01,3.0711228480895,0.999548028268907,25,"hier",5,87
"436","N_total",0.110548420407604,0.31090473025597,0,0,0,0,0,0,0,0,0.01,3.00209965354131,0.500000076493016,100,"TAindex",10,88
"437","5yrs20ages",1.78076039092729,0.461262617675224,NA,NA,NA,NA,NA,NA,NA,NA,0.0420553081851851,1.69041078380091,0.993663980036067,5,"hier",2,88
"438","10yrs10ages",0.781952790478804,0.108886216047705,0.117087364732621,NA,NA,NA,NA,NA,NA,NA,0.01,2.11368242108504,0.975213868125873,10,"hier",3,88
"439","20yrs5ages",0.35114003148538,0.00166820390260062,0.025428554081229,0.686219338415267,NA,NA,NA,NA,NA,NA,0.01,1.93433528921873,0.968228257506858,20,"hier",4,88
"440","25yrs4ages",0.306012893518345,0.00367191874235499,0.00324347957243627,0.0670160788956203,4.34133361433705e-42,NA,NA,NA,NA,NA,0.01,2.94717387666352,0.999526553143277,25,"hier",5,88
"441","N_total",0.112353715569863,0.2964093862378,1.50299077636999e-28,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,0.01,2.97580243345222,0.500000076493016,100,"TAindex",10,89
"442","5yrs20ages",1.74756099716559,0.45567785725631,NA,NA,NA,NA,NA,NA,NA,NA,0.0449838422857601,1.61344493313595,0.9933944195141,5,"hier",2,89
"443","10yrs10ages",0.736364993472614,0.107986001760171,0.11499092802269,NA,NA,NA,NA,NA,NA,NA,0.01,2.13403835406172,0.975446347653193,10,"hier",3,89
"444","20yrs5ages",0.375625486450041,0.00162185426403717,0.0267655468810354,0.599664939075034,NA,NA,NA,NA,NA,NA,0.01,2.06909085487233,0.973821074897454,20,"hier",4,89
"445","25yrs4ages",0.301675130664118,0.00436533588137618,0.00413859277507923,0.0637179223989171,9.05467446140262e-239,NA,NA,NA,NA,NA,0.01,3.0670733971799,0.999544227060837,25,"hier",5,89
"446","N_total",0.113373666148568,0.295457893905022,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,1.83008347793943e-44,0.01,2.95634883802044,0.499999826518018,100,"TAindex",10,90
"447","5yrs20ages",1.74411506497403,0.45699858742881,NA,NA,NA,NA,NA,NA,NA,NA,0.0451908664204636,1.60760500629164,0.993304569614729,5,"hier",2,90
"448","10yrs10ages",0.729066070835277,0.107496377315029,0.114715819019471,NA,NA,NA,NA,NA,NA,NA,0.01,2.13762046657558,0.975434068888961,10,"hier",3,90
"449","20yrs5ages",0.377550700313496,0.00166393824281708,0.0271553695593086,0.596051386828422,NA,NA,NA,NA,NA,NA,0.01,2.06950141173209,0.974344059647264,20,"hier",4,90
"450","25yrs4ages",0.303100090525526,0.0046301465221029,0.004189781258616,0.0638925214445261,7.28255450902369e-152,NA,NA,NA,NA,NA,0.01,3.0561104728638,0.999547446787903,25,"hier",5,90
"451","N_total",0.11571895803935,0.28995200371677,2.55383521155949e-68,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,0.01,2.94675164681827,0.499999826518018,100,"TAindex",10,91
"452","5yrs20ages",1.73318587965236,0.471391015311888,NA,NA,NA,NA,NA,NA,NA,NA,0.0474214452685396,1.51486877670858,0.993297858401349,5,"hier",2,91
"453","10yrs10ages",0.740509907468922,0.107803754872126,0.11568238040671,NA,NA,NA,NA,NA,NA,NA,0.01,2.13068219980834,0.97523343882186,10,"hier",3,91
"454","20yrs5ages",0.387711399629284,0.00122264378876418,0.0257939932910462,0.532494379095695,NA,NA,NA,NA,NA,NA,0.01,2.21207464215328,0.97508804837867,20,"hier",4,91
"455","25yrs4ages",0.577104889559416,0.0418304625580439,1.08125631921457e-13,0.0627339606077963,0,NA,NA,NA,NA,NA,0.01,2.45795007576898,0.999674242642814,25,"hier",5,91
"456","N_total",0.115235667383312,0.290121417926959,2.48278343325194e-20,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,0.01,2.9469725767421,0.500000076493016,100,"TAindex",10,92
"457","5yrs20ages",1.73070634423406,0.461101974611458,NA,NA,NA,NA,NA,NA,NA,NA,0.0471535438932239,1.5386355441292,0.993352217675386,5,"hier",2,92
"458","10yrs10ages",0.738256830536969,0.107789145474849,0.115471876152503,NA,NA,NA,NA,NA,NA,NA,0.01,2.13228488158118,0.975280180401468,10,"hier",3,92
"459","20yrs5ages",0.385629452888023,0.00130923790532794,0.0260340923479121,0.544696940615723,NA,NA,NA,NA,NA,NA,0.01,2.18388537650275,0.97494917460226,20,"hier",4,92
"460","25yrs4ages",0.318123696149716,0.00554093074436027,0.00453242022285214,0.0657687718554393,1.09694598544225e-59,NA,NA,NA,NA,NA,0.01,3.02635625416655,0.9995584052864,25,"hier",5,92
"461","N_total",0.113510810087045,0.291961759217724,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,0.01,2.97197213673486,0.499999826518018,100,"TAindex",10,93
"462","5yrs20ages",1.7329038166946,0.455751863934444,NA,NA,NA,NA,NA,NA,NA,NA,0.0462489415738711,1.57901759190129,0.993275769276563,5,"hier",2,93
"463","10yrs10ages",0.725670610611816,0.107104447058575,0.114744434609407,NA,NA,NA,NA,NA,NA,NA,0.01,2.13938325508027,0.975361124262934,10,"hier",3,93
"464","20yrs5ages",0.382014584208852,0.00155834306995357,0.0269177497278918,0.572003285539661,NA,NA,NA,NA,NA,NA,0.01,2.12123104135335,0.975111489289686,20,"hier",4,93
"465","25yrs4ages",0.306705515515073,0.00499507828762131,0.00440124733425707,0.0638759618212265,5.51325435248203e-91,NA,NA,NA,NA,NA,0.01,3.06029843404296,0.999558766725311,25,"hier",5,93
"466","N_total",0.111102529018869,0.298157633597548,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,0.01,2.99338553411085,0.499999826518018,100,"TAindex",10,94
"467","5yrs20ages",1.76172257865567,0.46758997965393,NA,NA,NA,NA,NA,NA,NA,NA,0.0436364108366983,1.63827778289308,0.99317414039671,5,"hier",2,94
"468","10yrs10ages",0.728104806787489,0.107623492504706,0.114434946152953,NA,NA,NA,NA,NA,NA,NA,0.01,2.13910521131245,0.975528788398522,10,"hier",3,94
"469","20yrs5ages",0.372242463979423,0.00183655686389225,0.0276295495202124,0.626576210631664,NA,NA,NA,NA,NA,NA,0.01,2.00968445189814,0.973754299986524,20,"hier",4,94
"470","25yrs4ages",0.300516502984663,0.00442335944287266,0.00397715366796114,0.0640660908054075,0,NA,NA,NA,NA,NA,0.01,3.03723744396503,0.999537888648335,25,"hier",5,94
"471","N_total",0.112798294447928,0.296892324090399,7.6889130261619e-34,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,0.01,2.97435366001288,0.499999826518018,100,"TAindex",10,95
"472","5yrs20ages",1.75005749507041,0.455804459158364,NA,NA,NA,NA,NA,NA,NA,NA,0.0447775392540283,1.61858118641647,0.993418498551993,5,"hier",2,95
"473","10yrs10ages",0.738993533668881,0.108178613203634,0.115110422675613,NA,NA,NA,NA,NA,NA,NA,0.01,2.13105924788299,0.97543678898633,10,"hier",3,95
"474","20yrs5ages",0.37450140176526,0.00162930789611688,0.0267487417052536,0.604567250162589,NA,NA,NA,NA,NA,NA,0.01,2.05987493477928,0.97353220190014,20,"hier",4,95
"475","25yrs4ages",0.302314985791728,0.00434931929379317,0.00409209895586229,0.0642489937678486,1.00842612778563e-108,NA,NA,NA,NA,NA,0.01,3.04726703850695,0.999539002860171,25,"hier",5,95
"476","N_total",0.111293864548222,0.300250196201653,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,0.01,2.99322277029777,0.499999826518018,100,"TAindex",10,96
"477","5yrs20ages",1.76526373655993,0.462904096913657,NA,NA,NA,NA,NA,NA,NA,NA,0.0434527860387469,1.64701958138344,0.99337893032995,5,"hier",2,96
"478","10yrs10ages",0.743492099073483,0.108539457624904,0.115079800740476,NA,NA,NA,NA,NA,NA,NA,0.01,2.13110293403671,0.975525876657796,10,"hier",3,96
"479","20yrs5ages",0.368674752727137,0.00173597470653037,0.0268708302274925,0.631755152260729,NA,NA,NA,NA,NA,NA,0.01,2.00981914047002,0.972591851733364,20,"hier",4,96
"480","25yrs4ages",0.300871398753496,0.00415690562458383,0.00383014523545087,0.0651613570391833,9.30982858232592e-54,NA,NA,NA,NA,NA,0.01,3.01798819346962,0.999535761875985,25,"hier",5,96
"481","N_total",0.116712088443744,0.294786898800854,1.13664738805439e-10,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,0.01,2.95216719251811,0.500000076493016,100,"TAindex",10,97
"482","5yrs20ages",1.73022001422555,0.456450076081043,NA,NA,NA,NA,NA,NA,NA,NA,0.0467288780357658,1.56150621007692,0.993317206031465,5,"hier",2,97
"483","10yrs10ages",0.730931646433625,0.107428555184648,0.115077413946102,NA,NA,NA,NA,NA,NA,NA,0.01,2.13558531128152,0.975321990017661,10,"hier",3,97
"484","20yrs5ages",0.383869113653733,0.00145326138586936,0.0266112534785191,0.559695646298579,NA,NA,NA,NA,NA,NA,0.01,2.14466755173986,0.975043681305758,20,"hier",4,97
"485","25yrs4ages",0.31313184532686,0.00518556794613304,0.0044696503677997,0.0648787553969103,5.41688222398197e-17,NA,NA,NA,NA,NA,0.01,3.05401162916676,0.999562695334781,25,"hier",5,97
"486","N_total",0.11531767173491,0.291264934771983,7.6889130261619e-34,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,3.35523367526795e-173,0.01,2.94614106372324,0.499999826518018,100,"TAindex",10,98
"487","5yrs20ages",1.72980801357256,0.459006810016898,NA,NA,NA,NA,NA,NA,NA,NA,0.0470601857986158,1.54586432791116,0.993340130124309,5,"hier",2,98
"488","10yrs10ages",0.735305434831046,0.10759197368365,0.115290244045412,NA,NA,NA,NA,NA,NA,NA,0.01,2.13523358158511,0.975303132741479,10,"hier",3,98
"489","20yrs5ages",0.385075027841766,0.00134841523440464,0.0261900143824228,0.547698857597233,NA,NA,NA,NA,NA,NA,0.01,2.17479880703128,0.975062211622433,20,"hier",4,98
"490","25yrs4ages",0.312959387290627,0.00519263105366688,0.00455976611054631,0.063766197338416,2.58489561727561e-221,NA,NA,NA,NA,NA,0.01,3.07569444506187,0.999565371711376,25,"hier",5,98
"491","N_total",0.115578366736522,0.289731695200965,1.45260928097887e-81,8.95575689687982e-282,8.95575689687982e-282,8.95575689687982e-282,8.95575689687982e-282,8.95575689687982e-282,8.95575689687982e-282,8.95575689687982e-282,0.01,2.9499534823111,0.500000076493016,100,"TAindex",10,99
"492","5yrs20ages",1.73191846622005,0.465783703998585,NA,NA,NA,NA,NA,NA,NA,NA,0.0472928932372083,1.52655853248487,0.993329308884325,5,"hier",2,99
"493","10yrs10ages",0.739692255476042,0.107820263474452,0.115591989269303,NA,NA,NA,NA,NA,NA,NA,0.01,2.1314167090935,0.975258708784797,10,"hier",3,99
"494","20yrs5ages",0.386571006922994,0.0012616220986786,0.025880758264923,0.538262649898345,NA,NA,NA,NA,NA,NA,0.01,2.19970093357114,0.975014421428891,20,"hier",4,99
"495","25yrs4ages",0.322237517353922,0.00569607302831351,0.00465433100363196,0.0641769584031108,0,NA,NA,NA,NA,NA,0.01,3.03563246121921,0.999565573342061,25,"hier",5,99
"496","N_total",0.114682138072488,0.28967119971173,2.88636011869979e-68,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,4.64329622959346e-260,0.01,2.96197345953088,0.499999826518018,100,"TAindex",10,100
"497","5yrs20ages",1.7279283919595,0.461105259461271,NA,NA,NA,NA,NA,NA,NA,NA,0.0472086105946788,1.54017211760384,0.993277801388245,5,"hier",2,100
"498","10yrs10ages",0.731560331276072,0.107374656495598,0.115170848731705,NA,NA,NA,NA,NA,NA,NA,0.01,2.13614567852526,0.975284530655227,10,"hier",3,100
"499","20yrs5ages",0.386292899536525,0.00136848495670929,0.0263940323378028,0.545357280513649,NA,NA,NA,NA,NA,NA,0.01,2.17633407899928,0.975327921014357,20,"hier",4,100
"500","25yrs4ages",0.596369597487672,0.214366352205468,0,0,0,NA,NA,NA,NA,NA,0.01,3.07946535127575,0.999796109629782,25,"hier",5,100
