"","model","R2","age","age_class","OOS_R2","OOS_rmse","rmse","ln_post","lnL_LOO","df","age class","rho","species"
"48","SB_mixedAge",0.999321105501547,"7",NA,0.885282367617657,0.324312223150831,0.0249487835029033,-7.5040934906268,15.1334606325696,18.7997463540456,"7",NA,NA
"49","SB_mixedAge",0.998267702641245,"8",NA,0.257522940172422,0.832032422705474,0.0401892546562383,-4.23886861580165,15.008623843447,17.4799387995988,"8",NA,NA
"50","SB_mixedAge",0.992245170020882,"9",NA,0.907201718521315,0.234755236180138,0.067862751064293,-4.14022840401675,18.6173432574259,15.8063175224223,"9",NA,NA
"51","SB_mixedAge",0.9268139358032,"10",NA,0.618398612954057,0.626960768733708,0.274567791269431,-8.73439460740665,3.5273509763607,9.3621853555811,"10",NA,NA
"52","SB_mixedAge",0.998560619865293,"11",NA,0.759531206751835,0.545399773818015,0.0421962001645304,-5.0708218842481,15.8378079020032,17.5563796909643,"11",NA,NA
"53","SB_mixedAge",0.99674120010428,"12",NA,0.63936637043572,0.626750942882276,0.0595786600404363,-0.672812660613976,18.6142602657081,14.8173267936655,"12",NA,NA
"54","SB_mixedAge",0.99949104566839,"13",NA,0.197390045253077,0.946387257112794,0.0238317547225807,-4.84987400333158,11.949276995965,16.9996945303447,"13",NA,NA
"55","SB_mixedAge",0.997956765288433,"14",NA,0.658453142166979,0.66238143739174,0.0512320973094975,-3.60002196227152,14.2659159555753,12.7709723843761,"14",NA,NA
"56","KRFC_ageStruc",0.9876,"all",NA,0.7816,20535.5768,4897.5844,-37.8904,-8.739,75.3412,"all",0.966066219296559,"Chinook Salmon"
"57","KRFC_Ntotal",0.567,"all",NA,0.23,61568.4689,46167.5761,-15.9291,-8.0981,6.838,"all",0.500000076493016,"Chinook Salmon"
"58","SB_ageStruc",0.5545,"all",NA,0.4963,0.0817,0.0768,-186.7673,-174.9395,21.6282,"all",0.872731525126237,"Striped Bass"
"59","SB_Ntotal",0.8014,"all",NA,0.4077,0.052,0.0301,-16.2127,-6.0332,11.1264,"all",0.500000076493016,"Striped Bass"
